Brand,Mobile Name,Front Camera (in MP),Primary Camera (in MP),Memory,RAM,Processor Performance,Battery Power(in mAh),Screen Height,Screen Width,Ratings,Price,Mobile Category,Price Range
Samsung,Galaxy M32,32,48,128,6,2.2730636982366703,1861,1600,720,4.6,26677.38,Budget,20000-30000
Samsung,Galaxy M52,12,48,128,6,3.0,723,1440,720,3.9,26676.77,Budget,20000-30000
Realme,Realme Narzo 60,32,64,128,8,3.0,1485,1560,720,4.8,26674.29,Budget,20000-30000
Oppo,Oppo A93,16,48,128,8,3.0,676,1560,720,4.4,26658.13,Budget,20000-30000
Oneplus,OnePlus Nord CE 3,12,48,128,8,2.7622394726498714,877,1440,720,4.0,26644.29,Budget,20000-30000
Apple,iPhone SE 2020,32,64,256,6,3.0,1139,1560,720,4.5,26640.29,Budget,20000-30000
Vivo,Vivo Y35,12,64,64,4,3.0,1449,1520,720,4.5,26594.99,Budget,20000-30000
Samsung,Galaxy M52,16,50,128,8,3.0,1391,1520,720,4.5,26525.44,Budget,20000-30000
Motorola,Moto G71,16,50,64,8,2.5498516762710026,1074,1600,720,2.7,26510.08,Budget,20000-30000
Samsung,Galaxy M52,12,64,128,12,3.0,1346,1600,720,4.1,26463.17,Budget,20000-30000
RedMi,Redmi Note 12 Pro+,12,48,64,6,3.0,1225,1600,720,4.3,26461.68,Budget,20000-30000
RedMi,Redmi Note 9 Pro,12,50,64,8,3.0,1967,1520,720,3.9,26378.24,Budget,20000-30000
Oneplus,OnePlus Nord CE,12,50,256,4,3.0,1987,1600,720,4.5,26367.13,Budget,20000-30000
Realme,Realme C55,20,50,128,8,3.0,621,1600,720,4.2,26321.79,Budget,20000-30000
RedMi,Redmi Note 10,16,50,64,8,3.0,1065,1560,720,4.0,26301.82,Budget,20000-30000
Samsung,Galaxy J7 Prime,16,50,128,6,3.0,1423,1560,720,4.2,26292.55,Budget,20000-30000
Realme,Realme GT Neo 5,16,12,64,8,3.0,1056,1440,720,4.6,26289.35,Budget,20000-30000
Samsung,Galaxy F12,12,12,128,8,3.0,609,1520,720,3.8,26281.39,Budget,20000-30000
Samsung,Galaxy F23,12,50,128,6,3.0,1702,1600,720,4.0,26273.68,Budget,20000-30000
Samsung,Galaxy M52,20,50,128,6,3.0,1561,1560,720,4.2,26257.78,Budget,20000-30000
Samsung,Galaxy J7 Prime,12,64,128,8,3.0,651,1600,720,3.9,26252.6,Budget,20000-30000
Samsung,Galaxy M32,20,64,256,8,3.0,819,1440,720,4.3,26212.17,Budget,20000-30000
Oppo,Oppo A73,16,12,128,8,3.0,1981,1600,720,4.1,26181.41,Budget,20000-30000
Realme,Realme 10 Pro+,20,48,128,8,2.657101856908601,600,1440,720,4.4,26140.35,Budget,20000-30000
Samsung,Galaxy M52,12,48,128,8,3.0,1854,1600,720,4.1,26139.04,Budget,20000-30000
Vivo,Vivo Y20G,16,12,64,8,3.0,1793,1560,720,4.1,26136.55,Budget,20000-30000
Vivo,Vivo T1,20,12,128,6,2.765234062361192,929,1600,720,4.2,26073.38,Budget,20000-30000
Samsung,Galaxy M52,32,12,64,8,3.0,855,1600,720,4.2,26047.23,Budget,20000-30000
Realme,Realme GT Neo 5,12,12,64,8,3.0,1490,1560,720,4.0,26031.91,Budget,20000-30000
Realme,Realme 10 Pro+,12,48,128,6,3.0,945,1560,720,3.9,26003.5,Budget,20000-30000
Oneplus,OnePlus 6,12,48,128,8,3.0,1936,1600,720,4.9,25963.58,Budget,20000-30000
Samsung,Galaxy M52,16,48,128,6,3.0,1182,1520,720,4.5,25901.33,Budget,20000-30000
Apple,iPhone SE 2022,16,12,128,8,3.0,721,1600,720,3.2,25887.09,Budget,20000-30000
Samsung,Galaxy A22,16,50,64,12,3.0,1980,1440,720,4.0,25883.2,Budget,20000-30000
Realme,Realme GT Neo 5,20,12,128,6,3.0,1517,1440,720,3.5,25870.74,Budget,20000-30000
Samsung,Galaxy J7 Prime,32,50,128,8,3.0,503,1440,720,3.8,25797.2,Budget,20000-30000
Realme,Realme 10,16,64,128,12,3.0,1583,1440,720,3.9,25791.25,Budget,20000-30000
RedMi,Redmi Note 11 Pro,20,50,128,8,3.0,1539,1440,720,4.4,25751.92,Budget,20000-30000
Realme,Realme GT Neo 5,12,50,64,8,3.0,1503,1560,720,4.0,25711.71,Budget,20000-30000
RedMi,Redmi Note 12 Pro+,16,12,128,6,3.0,1973,1520,720,4.2,25687.8,Budget,20000-30000
Samsung,Galaxy M32,32,50,256,4,3.0,891,1520,720,4.0,25673.56,Budget,20000-30000
Oneplus,OnePlus 6,32,50,128,8,3.0,1156,1560,720,3.8,25671.32,Budget,20000-30000
Realme,Realme GT 3,32,50,128,6,3.0,534,1520,720,4.2,25665.87,Budget,20000-30000
Realme,Realme 10,16,12,128,6,3.0,1760,1560,720,4.2,25660.47,Budget,20000-30000
Motorola,Moto G71,32,12,64,12,3.0,706,1600,720,4.5,25637.41,Budget,20000-30000
Oneplus,OnePlus Nord CE 3,16,12,128,6,3.0,1692,1520,720,4.28,25604.35,Budget,20000-30000
Apple,iPhone SE 2020,12,64,128,6,3.0,833,1520,720,4.5,25558.31,Budget,20000-30000
RedMi,Redmi Note 10,16,48,128,6,3.0,935,1520,720,4.0,25547.06,Budget,20000-30000
Samsung,Galaxy M52,12,64,128,6,3.0,1229,1560,720,3.5,25542.32,Budget,20000-30000
Samsung,Galaxy A22,16,64,128,8,3.0,1753,1440,720,4.9,25536.93,Budget,20000-30000
Realme,Realme Narzo 60,12,64,128,6,3.0,580,1600,720,3.9,25527.5,Budget,20000-30000
Oneplus,OnePlus Nord CE 2,16,12,64,8,3.0,1103,1560,720,4.3,25521.93,Budget,20000-30000
RedMi,Redmi Note 12 Pro+,12,12,256,4,3.0,1753,1440,720,3.8,25484.48,Budget,20000-30000
Samsung,Galaxy M32,12,50,128,8,3.0,1974,1440,720,4.6,25473.08,Budget,20000-30000
Samsung,Galaxy F23,12,64,128,6,3.0,1084,1520,720,4.4,25453.28,Budget,20000-30000
RedMi,Redmi Note 12 Pro,12,12,128,8,3.0,936,1520,720,3.5,25403.66,Budget,20000-30000
Vivo,Vivo Y55,32,50,128,8,3.0,1349,1560,720,4.0,25403.39,Budget,20000-30000
Samsung,Galaxy M52,12,48,128,8,3.0,1733,1560,720,3.7,25379.14,Budget,20000-30000
Vivo,Vivo Y100,12,48,128,8,3.0,586,1560,720,4.1,25361.89,Budget,20000-30000
Samsung,Galaxy M11,32,50,128,6,3.0,1595,1520,720,4.7,25345.95,Budget,20000-30000
Realme,Realme GT 3,32,12,128,6,3.0,1427,1520,720,3.7,25329.92,Budget,20000-30000
Samsung,Galaxy M32,12,50,128,8,3.0,557,1520,720,3.2,25313.23,Budget,20000-30000
Samsung,Galaxy M52,16,50,128,6,3.0,502,1440,720,3.9,25294.19,Budget,20000-30000
Samsung,Galaxy A22,16,48,256,4,3.0,1524,1520,720,4.0,25279.79,Budget,20000-30000
Samsung,Galaxy M52,20,50,128,6,3.0,1133,1440,720,4.2,25277.37,Budget,20000-30000
Realme,Realme 11 Pro+,32,48,128,12,3.0,1552,1520,720,4.2,25244.16,Budget,20000-30000
Vivo,Vivo Y55,16,12,64,8,3.0,1472,1560,720,4.4,25190.87,Budget,20000-30000
RedMi,Redmi Note 12 Pro+,12,50,128,8,3.0,840,1440,720,3.7,25181.21,Budget,20000-30000
Samsung,Galaxy M32,32,12,128,6,3.0,1790,1560,720,3.9,25133.38,Budget,20000-30000
Vivo,Vivo T1,12,12,64,6,3.0,1354,1520,720,3.9,25127.1,Budget,20000-30000
Vivo,Vivo Y100,12,12,64,8,2.7205565465194015,1680,1560,720,4.5,25093.39,Budget,20000-30000
Vivo,Vivo Y72,16,50,64,8,3.0,1540,1560,720,4.4,25078.69,Budget,20000-30000
Motorola,Moto G42,12,12,64,8,3.0,1472,1520,720,4.4,25015.96,Budget,20000-30000
Motorola,Moto G71,32,12,64,8,3.0,1496,1520,720,4.0,24983.27,Budget,20000-30000
RedMi,Redmi Note 12 Pro+,20,50,64,6,3.0,1975,1600,720,4.4,24958.08,Budget,20000-30000
Samsung,Galaxy J7 Prime,16,64,128,8,3.0,623,1520,720,3.0,24957.7,Budget,20000-30000
Oppo,Oppo A55,32,50,128,8,3.0,1227,1560,720,3.9,24937.26,Budget,20000-30000
Oppo,Oppo A31,12,12,128,4,2.1060694774676243,1770,1560,720,4.0,24919.05,Budget,20000-30000
Oppo,Oppo A73,12,48,64,8,3.0,1143,1560,720,3.65,24917.92,Budget,20000-30000
Realme,Realme GT 3,12,12,128,6,3.0,626,1560,720,4.0,24883.68,Budget,20000-30000
Samsung,Galaxy M32,32,12,64,8,2.819568340933565,1319,1440,720,4.4,24874.43,Budget,20000-30000
Realme,Realme Narzo 60,12,12,128,8,2.18609481240295,1262,1520,720,3.7,24866.46,Budget,20000-30000
Samsung,Galaxy M52,12,50,128,12,2.7093621922978106,1154,1520,720,3.7,24861.48,Budget,20000-30000
Samsung,Galaxy M52,20,12,128,6,3.0,1720,1440,720,3.8,24856.43,Budget,20000-30000
Samsung,Galaxy M52,16,48,128,8,3.0,1796,1440,720,3.8,24851.48,Budget,20000-30000
Apple,iPhone 11,16,64,64,6,3.0,1055,1600,720,5.0,24834.05,Budget,20000-30000
Vivo,Vivo Y55,32,50,128,8,3.0,633,1520,720,3.7,24826.49,Budget,20000-30000
Huawei,Huawei Y7p,16,48,128,6,3.0,826,1560,720,3.4,24822.19,Budget,20000-30000
Samsung,Galaxy M52,16,12,256,6,3.0,1097,1600,720,4.7,24820.36,Budget,20000-30000
RedMi,Redmi Note 12 Pro+,20,12,128,8,3.0,1512,1520,720,4.2,24817.56,Budget,20000-30000
Samsung,Galaxy F12,32,12,128,6,3.0,1605,1560,720,3.7,24806.08,Budget,20000-30000
Vivo,Vivo T1,16,12,64,8,3.0,805,1520,720,3.9,24745.69,Budget,20000-30000
Samsung,Galaxy F23,20,50,64,6,3.0,1019,1560,720,3.4,24737.0,Budget,20000-30000
Oppo,Oppo K10,16,12,128,4,3.0,609,1600,720,4.1,24723.42,Budget,20000-30000
RedMi,Redmi Note 12,16,12,128,8,3.0,1713,1440,720,4.4,24707.56,Budget,20000-30000
Oneplus,OnePlus Nord CE 3,20,64,128,6,3.0,1045,1440,720,4.5,24606.1,Budget,20000-30000
Samsung,Galaxy F12,32,48,256,6,3.0,1454,1440,720,4.2,24556.87,Budget,20000-30000
Realme,Realme 11 Pro+,20,64,256,6,2.761228723556119,1673,1520,720,3.1,24516.46,Budget,20000-30000
Vivo,Vivo Y100,16,12,128,12,3.0,989,1440,720,3.8,24504.07,Budget,20000-30000
Samsung,Galaxy M52,20,50,128,8,3.0,654,1520,720,4.5,24469.48,Budget,20000-30000
Motorola,Moto G71,16,64,128,8,2.8707780929208813,728,1560,720,3.4,24450.93,Budget,20000-30000
Samsung,Galaxy F12,16,12,128,8,3.0,714,1560,720,4.3,24436.22,Budget,20000-30000
RedMi,Redmi Note 12 Pro,12,50,128,4,2.459679146591558,947,1520,720,4.4,24367.16,Budget,20000-30000
RedMi,Redmi Note 12 Pro+,12,50,128,6,3.0,854,1600,720,3.8,24349.11,Budget,20000-30000
Realme,Realme Narzo 60,32,48,128,12,3.0,1858,1520,720,3.8,24337.69,Budget,20000-30000
Samsung,Galaxy M52,12,64,64,6,3.0,1715,1520,720,4.2,24305.68,Budget,20000-30000
Samsung,Galaxy A12,20,12,64,8,3.0,609,1600,720,4.5,24305.0,Budget,20000-30000
RedMi,Redmi Note 10 Pro,12,12,128,8,3.0,940,1520,720,4.1,24266.91,Budget,20000-30000
Realme,Realme GT Neo 5,32,50,64,6,3.0,1442,1600,720,4.1,24241.39,Budget,20000-30000
Samsung,Galaxy M52,12,12,128,8,3.0,1352,1520,720,3.2,24240.38,Budget,20000-30000
Oneplus,OnePlus Nord 3,20,50,64,6,3.0,844,1440,720,3.61,24240.31,Budget,20000-30000
Oneplus,OnePlus Nord 3,16,50,128,4,3.0,1265,1440,720,3.9,24212.17,Budget,20000-30000
Vivo,Vivo T1,16,64,64,8,3.0,1713,1520,720,3.2,24208.96,Budget,20000-30000
RedMi,Redmi Note 12 Pro+,16,50,128,8,3.0,1570,1560,720,4.4,24198.29,Budget,20000-30000
RedMi,Redmi Note 11 Pro,12,64,64,8,3.0,1872,1520,720,4.2,24189.15,Budget,20000-30000
Realme,Realme GT 3,32,48,128,8,3.0,1364,1520,720,4.2,24157.26,Budget,20000-30000
RedMi,Redmi Note 9,16,50,128,8,3.0,1429,1600,720,4.5,24136.65,Budget,20000-30000
Samsung,Galaxy M32,32,64,64,4,2.9842689426313833,924,1560,720,3.8,24125.03,Budget,20000-30000
Samsung,Galaxy F23,20,12,128,4,3.0,1348,1600,720,3.5,24090.01,Budget,20000-30000
Motorola,Moto E32,20,50,64,8,3.0,1054,1440,720,3.2,24041.24,Budget,20000-30000
Vivo,Vivo T1,12,64,128,6,3.0,1906,1520,720,3.91,24012.83,Budget,20000-30000
Vivo,Vivo T1,16,64,128,4,3.0,1967,1600,720,4.0,23994.12,Budget,20000-30000
Samsung,Galaxy F23,16,48,128,4,3.0,688,1440,720,3.9,23991.31,Budget,20000-30000
Samsung,Galaxy M11,20,50,128,6,3.0,1142,1520,720,3.5,23970.34,Budget,20000-30000
Realme,Realme 10,16,50,128,12,3.0,1830,1600,720,4.0,23934.94,Budget,20000-30000
Realme,Realme 11 Pro+,12,50,64,8,3.0,1719,1600,720,3.1,23932.78,Budget,20000-30000
Oppo,Oppo Reno 6 Pro,12,64,128,6,3.0,1829,1600,720,3.8,23918.76,Budget,20000-30000
Samsung,Galaxy M11,12,64,256,6,3.0,1273,1600,720,4.4,23865.53,Budget,20000-30000
Motorola,Moto E22s,20,64,128,12,3.0,1872,1600,720,4.3,23853.28,Budget,20000-30000
Pixel,Pixel XL,12,50,256,8,3.0,1128,1560,720,4.4,23833.68,Budget,20000-30000
RedMi,Redmi Note 11 Pro,32,12,128,4,3.0,1102,1440,720,4.5,23776.69,Budget,20000-30000
Samsung,Galaxy A32,16,64,128,4,3.0,712,1520,720,4.3,23775.55,Budget,20000-30000
Samsung,Galaxy M52,16,64,128,8,3.0,504,1440,720,4.0,23739.36,Budget,20000-30000
Samsung,Galaxy F12,12,12,256,8,3.0,555,1520,720,4.0,23738.32,Budget,20000-30000
Samsung,Galaxy M52,20,50,128,6,3.0,1250,1560,720,3.6,23734.5,Budget,20000-30000
Apple,iPhone 11,20,12,128,6,3.0,1128,1560,720,4.5,23728.56,Budget,20000-30000
Samsung,Galaxy F23,16,48,64,8,3.0,1470,1440,720,3.5,23727.71,Budget,20000-30000
RedMi,Redmi Note 12 Pro+,20,64,128,4,3.0,625,1440,720,3.3,23713.29,Budget,20000-30000
Apple,iPhone XR,16,12,128,8,3.0,834,1600,720,4.5,23657.71,Budget,20000-30000
Samsung,Galaxy M52,16,64,128,8,3.0,1603,1600,720,4.8,23621.15,Budget,20000-30000
Motorola,Moto G71,16,12,64,12,3.0,1063,1440,720,3.8,23591.94,Budget,20000-30000
Samsung,Galaxy M52,32,12,128,6,3.0,1371,1520,720,3.8,23583.61,Budget,20000-30000
Oneplus,OnePlus Nord CE 3,32,50,128,12,3.0,1846,1520,720,4.1,23573.43,Budget,20000-30000
Oneplus,OnePlus Nord CE 3,16,50,128,6,3.0,1403,1440,720,4.1,23548.78,Budget,20000-30000
Motorola,Moto G71,12,50,128,8,3.0,697,1440,720,4.2,23506.45,Budget,20000-30000
Samsung,Galaxy J7,16,50,128,4,3.0,831,1600,720,4.4,23490.26,Budget,20000-30000
RedMi,Redmi Note 12 Pro+,20,12,128,4,3.0,1824,1600,720,4.0,23441.71,Budget,20000-30000
Pixel,Pixel 2,12,48,256,6,3.0,651,1440,720,4.8,23433.78,Budget,20000-30000
Pixel,Pixel 3,32,50,64,6,3.0,1322,1560,720,4.5,23425.05,Budget,20000-30000
RedMi,Redmi Note 11 Pro+,12,12,128,8,3.0,880,1560,720,4.1,23410.56,Budget,20000-30000
Samsung,Galaxy M52,12,12,64,6,3.0,1564,1440,720,4.1,23397.98,Budget,20000-30000
Vivo,Vivo Z1 Pro,20,48,128,8,3.0,586,1560,720,3.8,23396.85,Budget,20000-30000
Apple,iPhone 11,32,64,128,8,3.0,671,1600,720,4.4,23389.06,Budget,20000-30000
Vivo,Vivo Y20G,12,12,128,6,3.0,1744,1600,720,3.4,23350.76,Budget,20000-30000
Motorola,Moto G Power 2022,12,48,256,8,3.0,974,1440,720,4.0,23342.37,Budget,20000-30000
Oppo,Oppo A55,12,50,128,4,3.0,1483,1560,720,4.8,23341.23,Budget,20000-30000
Samsung,Galaxy J7,20,48,64,8,3.0,955,1520,720,4.4,23330.14,Budget,20000-30000
Motorola,Moto G42,32,50,64,8,3.0,1695,1560,720,4.1,23252.08,Budget,20000-30000
RedMi,Redmi Note 9 Pro,12,64,128,8,3.0,650,1520,720,4.1,23219.37,Budget,20000-30000
Motorola,Moto G71,12,64,128,8,3.0,1263,1600,720,3.2,23195.95,Budget,20000-30000
Apple,iPhone SE 2020,20,48,128,8,3.0,1331,1560,720,4.8,23174.93,Budget,20000-30000
RedMi,Redmi Note 12 Pro+,16,48,64,4,3.0,1441,1440,720,3.7,23153.19,Budget,20000-30000
Oneplus,OnePlus Nord CE 2,32,50,128,4,3.0,1620,1520,720,3.9,23133.77,Budget,20000-30000
Oppo,Oppo A54,12,64,256,12,3.0,1777,1560,720,4.2,23129.11,Budget,20000-30000
Samsung,Galaxy M52,16,64,128,8,3.0,1330,1440,720,4.2,23094.45,Budget,20000-30000
Apple,iPhone 11,20,48,64,4,3.0,1727,1600,720,4.8,23094.27,Budget,20000-30000
Motorola,Moto G42,16,48,256,6,3.0,1175,1520,720,3.8,23091.92,Budget,20000-30000
Realme,Realme GT 3,32,12,256,12,3.0,1299,1520,720,4.1,23090.1,Budget,20000-30000
Realme,Realme GT 3,16,50,128,8,2.059003112963219,705,1600,720,3.5,23070.14,Budget,20000-30000
Pixel,Pixel 2,32,64,64,12,3.0,1765,1600,720,4.0,23063.18,Budget,20000-30000
Motorola,Moto G22,16,48,128,6,3.0,559,1560,720,4.3,22992.74,Budget,20000-30000
Huawei,Huawei Y6s,32,12,128,8,3.0,911,1440,720,3.9,22976.91,Budget,20000-30000
Vivo,Vivo Y100,12,50,128,4,3.0,1348,1440,720,4.2,22957.3,Budget,20000-30000
RedMi,Redmi Note 12 Pro+,20,12,128,6,3.0,1266,1520,720,4.1,22921.83,Budget,20000-30000
Motorola,Moto E7 Power,20,12,128,8,3.0,1426,1520,720,3.9,22904.87,Budget,20000-30000
Realme,Realme GT Neo 5,32,64,256,6,3.0,583,1520,720,3.8,22764.48,Budget,20000-30000
Vivo,Vivo T1,20,64,128,8,3.0,571,1520,720,4.5,22717.36,Budget,20000-30000
Realme,Realme GT Neo 5,12,48,64,8,3.0,510,1600,720,4.1,22712.82,Budget,20000-30000
Realme,Realme GT Neo 5,16,50,64,8,3.0,1788,1600,720,3.5,22705.14,Budget,20000-30000
RedMi,Redmi Note 12,12,50,64,4,3.0,1631,1600,720,3.9,22687.41,Budget,20000-30000
Apple,iPhone 6S,12,64,128,8,3.0,1363,1520,720,4.1,22673.38,Budget,20000-30000
RedMi,Redmi Note 12,32,50,128,8,3.0,774,1560,720,4.7,22634.51,Budget,20000-30000
Motorola,Moto G42,12,64,64,4,2.2756675257078944,1132,1440,720,3.7,22589.51,Budget,20000-30000
Samsung,Galaxy M52,12,12,64,8,3.0,603,1520,720,4.4,22583.44,Budget,20000-30000
Oneplus,OnePlus Nord CE 3,20,48,128,8,3.0,596,1600,720,4.8,22582.96,Budget,20000-30000
Samsung,Galaxy M52,16,64,128,6,3.0,856,1600,720,4.3,22579.87,Budget,20000-30000
Oneplus,OnePlus Nord 2,32,50,64,8,2.1749289421535005,1273,1600,720,4.3,22550.07,Budget,20000-30000
RedMi,Redmi Note 12 Pro+,20,48,64,8,3.0,1074,1600,720,3.6,22531.23,Budget,20000-30000
Samsung,Galaxy M11,16,48,128,6,3.0,1876,1560,720,4.0,22491.83,Budget,20000-30000
Samsung,Galaxy A12,20,64,128,6,3.0,1688,1520,720,4.0,22475.67,Budget,20000-30000
Oneplus,OnePlus Nord CE 2,20,12,64,8,3.0,1730,1440,720,4.5,22430.96,Budget,20000-30000
Motorola,Moto G52,16,50,128,8,3.0,1480,1560,720,3.3,22427.46,Budget,20000-30000
Samsung,Galaxy A12,16,12,128,8,3.0,972,1440,720,4.1,22416.88,Budget,20000-30000
Samsung,Galaxy M11,16,12,128,6,3.0,727,1600,720,4.3,22393.65,Budget,20000-30000
RedMi,Redmi Y3,20,50,128,12,3.0,946,1560,720,3.9,22384.0,Budget,20000-30000
Motorola,Moto G52,16,12,128,8,2.733254007098341,1321,1520,720,4.1,22339.99,Budget,20000-30000
RedMi,Redmi 9 Prime,16,12,128,8,3.0,1785,1600,720,3.7,22286.12,Budget,20000-30000
Motorola,Moto G42,16,50,128,8,3.0,701,1560,720,4.2,22278.34,Budget,20000-30000
RedMi,Redmi Y3,16,12,64,8,3.0,1642,1560,720,4.4,22276.15,Budget,20000-30000
Motorola,Moto G42,16,48,128,6,3.0,510,1520,720,3.5,22270.08,Budget,20000-30000
Samsung,Galaxy M11,16,12,128,8,3.0,848,1440,720,3.7,22252.34,Budget,20000-30000
Samsung,Galaxy M32,32,50,64,6,3.0,1042,1600,720,4.8,22219.29,Budget,20000-30000
RedMi,Redmi 12C,32,12,64,8,2.9336415501089217,1206,1600,720,4.4,22212.6,Budget,20000-30000
Apple,iPhone SE 2022,12,12,64,8,3.0,1379,1560,720,4.9,22211.83,Budget,20000-30000
Huawei,Huawei Y7p,16,48,128,4,3.0,999,1520,720,4.1,22209.15,Budget,20000-30000
Oppo,Oppo A73,12,50,128,6,2.3495855347756565,1083,1560,720,3.8,22200.66,Budget,20000-30000
Oppo,Oppo A31,20,64,64,8,3.0,1027,1600,720,3.4,22198.38,Budget,20000-30000
RedMi,Redmi 12C,12,50,128,8,3.0,1035,1600,720,3.8,22124.74,Budget,20000-30000
RedMi,Redmi 7A,20,50,128,6,3.0,904,1600,720,3.9,22097.32,Budget,20000-30000
RedMi,Redmi 8,32,12,128,6,3.0,1624,1560,720,4.0,22071.93,Budget,20000-30000
Samsung,Galaxy M52,16,50,256,6,3.0,1275,1440,720,4.1,22053.74,Budget,20000-30000
Realme,Realme 10,12,64,128,8,3.0,827,1560,720,4.8,22030.97,Budget,20000-30000
Vivo,Vivo T1,16,50,128,6,3.0,1175,1440,720,4.1,22029.81,Budget,20000-30000
Vivo,Vivo Y75,32,50,128,6,3.0,1874,1600,720,3.0,22025.56,Budget,20000-30000
Samsung,Galaxy M52,16,50,128,8,3.0,602,1560,720,2.4,21986.28,Budget,20000-30000
Motorola,Moto G Power 2022,32,12,64,8,3.0,1708,1520,720,4.2,21869.75,Budget,20000-30000
Oneplus,OnePlus 7 Pro,16,50,128,6,3.0,833,1600,720,4.0,21868.88,Budget,20000-30000
Samsung,Galaxy M52,32,50,64,8,3.0,603,1440,720,4.4,21852.79,Budget,20000-30000
Samsung,Galaxy M52,16,12,128,8,3.0,507,1440,720,2.0,21819.7,Budget,20000-30000
Samsung,Galaxy A12,12,50,128,8,3.0,1805,1440,720,3.3,21812.69,Budget,20000-30000
Oppo,Oppo A54,20,50,128,8,3.0,1095,1560,720,2.1,21785.79,Budget,20000-30000
Samsung,Galaxy A12,12,48,128,12,3.0,1598,1440,720,3.2,21771.05,Budget,20000-30000
RedMi,Redmi Y3,12,48,64,8,3.0,797,1560,720,3.3,21737.84,Budget,20000-30000
Realme,Realme 10 Pro+,16,64,256,4,3.0,1807,1440,720,3.5,21733.98,Budget,20000-30000
Realme,Realme GT Neo 5,20,12,256,8,3.0,1031,1440,720,4.8,21690.71,Budget,20000-30000
Realme,Realme GT 3,16,48,256,6,3.0,1284,1560,720,2.9,21684.92,Budget,20000-30000
Samsung,Galaxy M52,12,12,128,8,3.0,1093,1520,720,3.2,21638.22,Budget,20000-30000
RedMi,Redmi 8,32,48,256,8,2.5002531618801545,1575,1560,720,4.3,21619.9,Budget,20000-30000
Realme,Realme GT Neo 5,16,48,128,8,3.0,1397,1560,720,3.6,21579.68,Budget,20000-30000
Oneplus,OnePlus Nord 2,20,64,128,8,3.0,1745,1520,720,4.4,21578.25,Budget,20000-30000
Realme,Realme 9i,20,50,64,8,3.0,1283,1600,720,4.7,21572.11,Budget,20000-30000
RedMi,Redmi 11 Prime,12,64,64,4,3.0,1285,1440,720,3.9,21570.14,Budget,20000-30000
Pixel,Pixel XL,12,12,128,8,2.2893940104979116,1428,1560,720,4.4,21534.71,Budget,20000-30000
Oppo,Oppo A54,20,64,128,4,3.0,1290,1600,720,3.2,21504.97,Budget,20000-30000
Samsung,Galaxy M52,12,12,64,6,3.0,1533,1520,720,4.2,21491.32,Budget,20000-30000
RedMi,Redmi 12C,16,64,128,8,3.0,1384,1600,720,3.9,21460.36,Budget,20000-30000
Realme,Realme 9 Pro+,16,12,128,12,3.0,1101,1520,720,3.9,21417.95,Budget,20000-30000
Vivo,Vivo Y72,20,50,128,6,3.0,1257,1520,720,4.0,21414.67,Budget,20000-30000
Motorola,Moto G Stylus 2022,16,48,64,4,3.0,589,1520,720,3.8,21411.64,Budget,20000-30000
Pixel,Pixel 2 XL,20,12,64,8,2.7879492095004084,1162,1520,720,4.3,21395.2,Budget,20000-30000
Realme,Realme 8 Pro,32,64,256,8,3.0,547,1520,720,4.3,21393.09,Budget,20000-30000
Oneplus,OnePlus Nord CE 3,20,50,64,6,3.0,1806,1520,720,4.4,21342.02,Budget,20000-30000
Motorola,Moto G71,12,50,128,4,3.0,1082,1440,720,3.9,21299.81,Budget,20000-30000
Samsung,Galaxy F12,12,50,256,8,3.0,1308,1560,720,3.7,21237.91,Budget,20000-30000
Realme,Realme 9 Pro+,32,12,128,6,3.0,1180,1520,720,3.9,21223.63,Budget,20000-30000
Samsung,Galaxy F12,32,64,128,8,3.0,591,1600,720,3.1,21177.02,Budget,20000-30000
Oneplus,OnePlus Nord 3,16,48,128,8,3.0,1352,1520,720,4.7,21154.79,Budget,20000-30000
Oneplus,OnePlus Nord CE 3,16,64,128,8,3.0,1259,1600,720,4.9,21103.41,Budget,20000-30000
Realme,Realme 9 Pro,20,50,128,8,2.3056114007364603,1271,1560,720,3.7,21067.05,Budget,20000-30000
RedMi,Redmi 11 Prime,32,12,256,6,3.0,1422,1440,720,3.7,21021.53,Budget,20000-30000
Oppo,Oppo A55,16,12,256,12,3.0,1324,1560,720,4.7,20998.67,Budget,20000-30000
Samsung,Galaxy F23,32,12,128,8,3.0,1068,1600,720,3.6,20997.65,Budget,20000-30000
Oppo,Oppo A73,20,48,64,12,3.0,1992,1560,720,4.8,20995.43,Budget,20000-30000
Vivo,Vivo Y100,32,48,128,8,3.0,1859,1520,720,4.7,20977.36,Budget,20000-30000
RedMi,Redmi 10 Prime,12,50,64,8,2.606771565847699,718,1520,720,4.2,20958.12,Budget,20000-30000
Apple,iPhone SE 2022,32,50,256,12,3.0,530,1440,720,4.5,20934.56,Budget,20000-30000
Realme,Realme 9 Pro+,12,64,128,8,3.0,1350,1440,720,4.0,20925.34,Budget,20000-30000
Apple,iPhone SE 2020,20,12,128,4,3.0,639,1560,720,4.6,20877.82,Budget,20000-30000
Oneplus,OnePlus Nord CE 3,12,50,128,6,3.0,1672,1600,720,4.4,20817.16,Budget,20000-30000
Realme,Realme C35,32,64,128,12,3.0,1426,1600,720,3.6,20800.45,Budget,20000-30000
Vivo,Vivo T1,12,64,128,4,3.0,708,1520,720,4.7,20780.86,Budget,20000-30000
RedMi,Redmi Go,16,48,64,4,3.0,1023,1560,720,4.4,20776.96,Budget,20000-30000
