index,Brand,Mobile Name,Front Camera (in MP),Primary Camera (in MP),Memory,RAM,Processor Performance,Battery Power(in mAh),Screen Height,Screen Width,Ratings,Price,Mobile Category,Price Range,Cluster
1785,Vivo,Vivo Y100,32,64,64,8,3.0,1301.5,1520,720,4.5,25093.39,Budget,20000-30000,3
1786,Vivo,Vivo Y72,20,50,64,8,3.0,1370.0,1520,720,4.4,25078.69,Budget,20000-30000,1
1787,Motorola,Moto G42,32,108,64,8,3.0,1143.0,1520,720,4.4,25015.96,Budget,20000-30000,3
1788,Motorola,Moto G71,32,200,64,8,3.0,1198.5,1560,720,4.0,24983.27,Budget,20000-30000,4
1789,RedMi,Redmi Note 12 Pro+,32,200,64,6,4.0,1465.0,1970,900,4.4,24958.08,Budget,20000-30000,4
1790,Samsung,Galaxy J7 Prime,32,200,128,8,3.0,1095.5,1520,720,3.0,24957.7,Budget,20000-30000,4
1791,Oppo,Oppo A55,32,64,128,8,3.0,1043.0,1560,720,3.9,24937.26,Budget,20000-30000,3
1792,Oppo,Oppo A31,20,64,128,4,2.1060694774676243,1027.0,1560,720,4.0,24919.05,Budget,20000-30000,1
1793,Oppo,Oppo A73,32,108,64,8,3.0,1066.0,1520,720,3.65,24917.92,Budget,20000-30000,3
1794,Realme,Realme GT 3,32,200,128,6,4.0,1299.0,1560,720,4.0,24883.68,Budget,20000-30000,4
1795,Samsung,Galaxy M32,32,200,64,8,3.0,1162.0,1560,720,4.4,24874.43,Budget,20000-30000,4
1796,Realme,Realme Narzo 60,32,64,128,8,4.0,1310.0,1560,720,3.7,24866.46,Budget,20000-30000,3
1797,Samsung,Galaxy M52,32,200,128,12,3.0,1170.0,1520,720,3.7,24861.48,Budget,20000-30000,4
1798,Samsung,Galaxy M52,32,200,128,6,3.0,1170.0,1520,720,3.8,24856.43,Budget,20000-30000,4
1799,Samsung,Galaxy M52,32,200,128,8,3.0,1170.0,1520,720,3.8,24851.48,Budget,20000-30000,4
1800,Apple,iPhone 11,32,200,64,6,3.0,1339.5,1560,720,5.0,24834.05,Budget,20000-30000,4
1801,Vivo,Vivo Y55,32,50,128,8,3.0,1349.0,1520,720,3.7,24826.49,Budget,20000-30000,3
1802,Huawei,Huawei Y7p,16,48,128,6,3.0,916.0,1560,720,3.4,24822.19,Budget,20000-30000,1
1803,Samsung,Galaxy M52,32,200,256,6,3.0,1170.0,1520,720,4.7,24820.36,Budget,20000-30000,4
1804,RedMi,Redmi Note 12 Pro+,32,200,128,8,4.0,1465.0,1970,900,4.2,24817.56,Budget,20000-30000,4
1805,Samsung,Galaxy F12,32,108,128,6,3.0,1093.5,1560,720,3.7,24806.08,Budget,20000-30000,3
1806,Vivo,Vivo T1,32,64,64,8,3.0,1157.0,1520,720,3.9,24745.69,Budget,20000-30000,3
1807,Samsung,Galaxy F23,32,200,64,6,3.0,1380.0,1560,720,3.4,24737.0,Budget,20000-30000,4
1808,Oppo,Oppo K10,16,64,128,4,3.0,1004.0,1560,720,4.1,24723.42,Budget,20000-30000,1
1809,RedMi,Redmi Note 12,32,200,128,8,4.0,1509.0,1600,720,4.4,24707.56,Budget,20000-30000,4
1810,Oneplus,OnePlus Nord CE 3,32,108,128,6,3.0,1229.0,1560,720,4.5,24606.1,Budget,20000-30000,3
1811,Samsung,Galaxy F12,32,108,256,6,3.0,1093.5,1560,720,4.2,24556.87,Budget,20000-30000,3
1812,Realme,Realme 11 Pro+,32,64,256,6,4.0,1537.5,1560,720,3.1,24516.46,Budget,20000-30000,3
1813,Vivo,Vivo Y100,32,64,128,12,3.0,1301.5,1520,720,3.8,24504.07,Budget,20000-30000,3
1814,Samsung,Galaxy M52,32,200,128,8,3.0,1170.0,1520,720,4.5,24469.48,Budget,20000-30000,4
1815,Motorola,Moto G71,32,200,128,8,3.0,1198.5,1560,720,3.4,24450.93,Budget,20000-30000,4
1816,Samsung,Galaxy F12,32,108,128,8,3.0,1093.5,1560,720,4.3,24436.22,Budget,20000-30000,3
1817,RedMi,Redmi Note 12 Pro,32,200,128,4,5.0,1395.0,2340,1080,4.4,24367.16,Budget,20000-30000,0
1818,RedMi,Redmi Note 12 Pro+,32,200,128,6,4.0,1465.0,1970,900,3.8,24349.11,Budget,20000-30000,4
1819,Realme,Realme Narzo 60,32,64,128,12,4.0,1310.0,1560,720,3.8,24337.69,Budget,20000-30000,3
1820,Samsung,Galaxy M52,32,200,64,6,3.0,1170.0,1520,720,4.2,24305.68,Budget,20000-30000,4
1821,Samsung,Galaxy A12,20,108,64,8,3.0,1054.0,1560,720,4.5,24305.0,Budget,20000-30000,1
1822,RedMi,Redmi Note 10 Pro,32,108,128,8,4.0,1564.0,1560,720,4.1,24266.91,Budget,20000-30000,3
1823,Realme,Realme GT Neo 5,32,200,64,6,4.0,1348.0,2340,1080,4.1,24241.39,Budget,20000-30000,4
1824,Samsung,Galaxy M52,32,200,128,8,3.0,1170.0,1520,720,3.2,24240.38,Budget,20000-30000,4
1825,Oneplus,OnePlus Nord 3,20,50,64,6,3.0,1308.5,1520,720,3.61,24240.31,Budget,20000-30000,1
1826,Oneplus,OnePlus Nord 3,20,50,128,4,3.0,1308.5,1520,720,3.9,24212.17,Budget,20000-30000,1
1827,Vivo,Vivo T1,32,64,64,8,3.0,1157.0,1520,720,3.2,24208.96,Budget,20000-30000,3
1828,RedMi,Redmi Note 12 Pro+,32,200,128,8,4.0,1465.0,1970,900,4.4,24198.29,Budget,20000-30000,4
1829,RedMi,Redmi Note 11 Pro,32,108,64,8,5.0,1614.0,2340,1080,4.2,24189.15,Budget,20000-30000,0
1830,Realme,Realme GT 3,32,200,128,8,4.0,1299.0,1560,720,4.2,24157.26,Budget,20000-30000,4
1831,RedMi,Redmi Note 9,32,108,128,8,4.0,1429.0,2340,1080,4.5,24136.65,Budget,20000-30000,3
1832,Samsung,Galaxy M32,32,200,64,4,3.0,1162.0,1560,720,3.8,24125.03,Budget,20000-30000,4
1833,Samsung,Galaxy F23,32,200,128,4,3.0,1380.0,1560,720,3.5,24090.01,Budget,20000-30000,4
1834,Motorola,Moto E32,20,50,64,8,3.0,880.0,1440,720,3.2,24041.24,Budget,20000-30000,1
1835,Vivo,Vivo T1,32,64,128,6,3.0,1157.0,1520,720,3.91,24012.83,Budget,20000-30000,3
1836,Vivo,Vivo T1,32,64,128,4,3.0,1157.0,1520,720,4.0,23994.12,Budget,20000-30000,3
1837,Samsung,Galaxy F23,32,200,128,4,3.0,1380.0,1560,720,3.9,23991.31,Budget,20000-30000,4
1838,Samsung,Galaxy M11,32,64,128,6,3.0,1307.0,1520,720,3.5,23970.34,Budget,20000-30000,3
1839,Realme,Realme 10,32,108,128,12,4.0,1636.5,1580,720,4.0,23934.94,Budget,20000-30000,0
1840,Realme,Realme 11 Pro+,32,64,64,8,4.0,1537.5,1560,720,3.1,23932.78,Budget,20000-30000,3
1841,Oppo,Oppo Reno 6 Pro,12,64,128,6,2.5,1190.0,1520,720,3.8,23918.76,Budget,20000-30000,1
1842,Samsung,Galaxy M11,32,64,256,6,3.0,1307.0,1520,720,4.4,23865.53,Budget,20000-30000,3
1843,Motorola,Moto E22s,32,108,128,12,3.0,1174.0,1580,720,4.3,23853.28,Budget,20000-30000,3
1844,Pixel,Pixel XL,20,50,256,8,3.0,1220.0,1500,720,4.4,23833.68,Budget,20000-30000,1
1845,RedMi,Redmi Note 11 Pro,32,108,128,4,5.0,1614.0,2340,1080,4.5,23776.69,Budget,20000-30000,0
1846,Samsung,Galaxy A32,32,108,128,4,3.0,999.0,1520,720,4.3,23775.55,Budget,20000-30000,3
1847,Samsung,Galaxy M52,32,200,128,8,3.0,1170.0,1520,720,4.0,23739.36,Budget,20000-30000,4
1848,Samsung,Galaxy F12,32,108,256,8,3.0,1093.5,1560,720,4.0,23738.32,Budget,20000-30000,3
1849,Samsung,Galaxy M52,32,200,128,6,3.0,1170.0,1520,720,3.6,23734.5,Budget,20000-30000,4
1850,Apple,iPhone 11,32,200,128,6,3.0,1339.5,1560,720,4.5,23728.56,Budget,20000-30000,4
1851,Samsung,Galaxy F23,32,200,64,8,3.0,1380.0,1560,720,3.5,23727.71,Budget,20000-30000,4
1852,RedMi,Redmi Note 12 Pro+,32,200,128,4,4.0,1465.0,1970,900,3.3,23713.29,Budget,20000-30000,4
1853,Apple,iPhone XR,32,200,128,8,3.0,869.5,1540,720,4.5,23657.71,Budget,20000-30000,4
1854,Samsung,Galaxy M52,32,200,128,8,3.0,1170.0,1520,720,4.8,23621.15,Budget,20000-30000,4
1855,Motorola,Moto G71,32,200,64,12,3.0,1198.5,1560,720,3.8,23591.94,Budget,20000-30000,4
1856,Samsung,Galaxy M52,32,200,128,6,3.0,1170.0,1520,720,3.8,23583.61,Budget,20000-30000,4
1857,Oneplus,OnePlus Nord CE 3,32,108,128,12,3.0,1229.0,1560,720,4.1,23573.43,Budget,20000-30000,3
1858,Oneplus,OnePlus Nord CE 3,32,108,128,6,3.0,1229.0,1560,720,4.1,23548.78,Budget,20000-30000,3
1859,Motorola,Moto G71,32,200,128,8,3.0,1198.5,1560,720,4.2,23506.45,Budget,20000-30000,4
1860,Samsung,Galaxy J7,20,200,128,4,3.0,1197.0,1520,720,4.4,23490.26,Budget,20000-30000,1
1861,RedMi,Redmi Note 12 Pro+,32,200,128,4,4.0,1465.0,1970,900,4.0,23441.71,Budget,20000-30000,4
1862,Pixel,Pixel 2,32,108,256,6,3.0,645.5,1560,720,4.8,23433.78,Budget,20000-30000,3
1863,Pixel,Pixel 3,32,108,64,6,3.0,1201.0,1480,720,4.5,23425.05,Budget,20000-30000,3
1864,RedMi,Redmi Note 11 Pro+,32,200,128,8,4.0,913.0,2000,900,4.1,23410.56,Budget,20000-30000,4
1865,Samsung,Galaxy M52,32,200,64,6,3.0,1170.0,1520,720,4.1,23397.98,Budget,20000-30000,4
1866,Vivo,Vivo Z1 Pro,20,48,128,8,3.0,990.0,1560,720,3.8,23396.85,Budget,20000-30000,1
1867,Apple,iPhone 11,32,200,128,8,3.0,1339.5,1560,720,4.4,23389.06,Budget,20000-30000,4
1868,Vivo,Vivo Y20G,16,200,128,6,3.0,1744.0,1600,720,3.4,23350.76,Budget,20000-30000,1
1869,Motorola,Moto G Power 2022,32,200,256,8,2.769002589229289,1153.0,1540,720,4.0,23342.37,Budget,20000-30000,4
1870,Oppo,Oppo A55,32,64,128,4,3.0,1043.0,1560,720,4.8,23341.23,Budget,20000-30000,3
1871,Samsung,Galaxy J7,20,200,64,8,3.0,1197.0,1520,720,4.4,23330.14,Budget,20000-30000,1
1872,Motorola,Moto G42,32,108,64,8,3.0,1143.0,1520,720,4.1,23252.08,Budget,20000-30000,3
1873,RedMi,Redmi Note 9 Pro,20,64,128,8,4.0,976.0,1600,720,4.1,23219.37,Budget,20000-30000,1
1874,Motorola,Moto G71,32,200,128,8,3.0,1198.5,1560,720,3.2,23195.95,Budget,20000-30000,4
1875,Apple,iPhone SE 2020,32,64,128,8,3.0,926.5,1560,720,4.8,23174.93,Budget,20000-30000,3
1876,RedMi,Redmi Note 12 Pro+,32,200,64,4,4.0,1465.0,1970,900,3.7,23153.19,Budget,20000-30000,4
1877,Oneplus,OnePlus Nord CE 2,32,108,128,4,3.0,1143.0,1520,720,3.9,23133.77,Budget,20000-30000,3
1878,Oppo,Oppo A54,20,108,256,12,3.0,1095.0,1560,720,4.2,23129.11,Budget,20000-30000,1
1879,Samsung,Galaxy M52,32,200,128,8,3.0,1170.0,1520,720,4.2,23094.45,Budget,20000-30000,4
1880,Apple,iPhone 11,32,200,64,4,3.0,1339.5,1560,720,4.8,23094.27,Budget,20000-30000,4
1881,Motorola,Moto G42,32,108,256,6,3.0,1143.0,1520,720,3.8,23091.92,Budget,20000-30000,3
1882,Realme,Realme GT 3,32,200,256,12,4.0,1299.0,1560,720,4.1,23090.1,Budget,20000-30000,0
1883,Realme,Realme GT 3,32,200,128,8,4.0,1299.0,1560,720,3.5,23070.14,Budget,20000-30000,4
1884,Pixel,Pixel 2,32,108,64,12,3.0,645.5,1560,720,4.0,23063.18,Budget,20000-30000,3
1885,Motorola,Moto G22,32,64,128,6,3.0,889.0,1560,720,4.3,22992.74,Budget,20000-30000,3
1886,Huawei,Huawei Y6s,32,50,128,8,3.0,1439.5,1500,720,3.9,22976.91,Budget,20000-30000,3
1887,Vivo,Vivo Y100,32,64,128,4,3.0,1301.5,1520,720,4.2,22957.3,Budget,20000-30000,3
1888,RedMi,Redmi Note 12 Pro+,32,200,128,6,4.0,1465.0,1970,900,4.1,22921.83,Budget,20000-30000,4
1889,Motorola,Moto E7 Power,20,64,128,8,3.0,1206.0,1520,720,3.9,22904.87,Budget,20000-30000,1
1890,Realme,Realme GT Neo 5,32,200,256,6,4.0,1348.0,2340,1080,3.8,22764.48,Budget,20000-30000,4
1891,Vivo,Vivo T1,32,64,128,8,3.0,1157.0,1520,720,4.5,22717.36,Budget,20000-30000,3
1892,Realme,Realme GT Neo 5,32,200,64,8,4.0,1348.0,2340,1080,4.1,22712.82,Budget,20000-30000,4
1893,Realme,Realme GT Neo 5,32,200,64,8,4.0,1348.0,2340,1080,3.5,22705.14,Budget,20000-30000,4
1894,RedMi,Redmi Note 12,32,200,64,4,4.0,1509.0,1600,720,3.9,22687.41,Budget,20000-30000,4
1895,Apple,iPhone 6S,20,64,128,8,3.5,996.0,1970,900,4.1,22673.38,Budget,20000-30000,1
1896,RedMi,Redmi Note 12,32,200,128,8,4.0,1509.0,1600,720,4.7,22634.51,Budget,20000-30000,4
1897,Motorola,Moto G42,32,108,64,4,3.0,1143.0,1520,720,3.7,22589.51,Budget,20000-30000,3
1898,Samsung,Galaxy M52,32,200,64,8,3.0,1170.0,1520,720,4.4,22583.44,Budget,20000-30000,4
1899,Oneplus,OnePlus Nord CE 3,32,108,128,8,3.0,1229.0,1560,720,4.8,22582.96,Budget,20000-30000,3
1900,Samsung,Galaxy M52,32,200,128,6,3.0,1170.0,1520,720,4.3,22579.87,Budget,20000-30000,4
1901,Oneplus,OnePlus Nord 2,32,64,64,8,3.0,1042.0,1520,720,4.3,22550.07,Budget,20000-30000,3
1902,RedMi,Redmi Note 12 Pro+,32,200,64,8,4.0,1465.0,1970,900,3.6,22531.23,Budget,20000-30000,4
1903,Samsung,Galaxy M11,32,64,128,6,3.0,1307.0,1520,720,4.0,22491.83,Budget,20000-30000,3
1904,Samsung,Galaxy A12,20,108,128,6,3.0,1054.0,1560,720,4.0,22475.67,Budget,20000-30000,1
1905,Oneplus,OnePlus Nord CE 2,32,108,64,8,3.0,1143.0,1520,720,4.5,22430.96,Budget,20000-30000,3
1906,Motorola,Moto G52,32,200,128,8,3.0,1217.5,1520,720,3.3,22427.46,Budget,20000-30000,4
1907,Samsung,Galaxy A12,20,108,128,8,3.0,1054.0,1560,720,4.1,22416.88,Budget,20000-30000,1
1908,Samsung,Galaxy M11,32,64,128,6,3.0,1307.0,1520,720,4.3,22393.65,Budget,20000-30000,3
1909,RedMi,Redmi Y3,20,50,128,12,3.0,1186.0,1560,720,3.9,22384.0,Budget,20000-30000,1
1910,Motorola,Moto G52,32,200,128,8,3.0,1217.5,1520,720,4.1,22339.99,Budget,20000-30000,4
1911,RedMi,Redmi 9 Prime,20,64,128,8,2.0,1146.5,1480,720,3.7,22286.12,Budget,20000-30000,1
1912,Motorola,Moto G42,32,108,128,8,3.0,1143.0,1520,720,4.2,22278.34,Budget,20000-30000,3
1913,RedMi,Redmi Y3,20,50,64,8,3.0,1186.0,1560,720,4.4,22276.15,Budget,20000-30000,1
1914,Motorola,Moto G42,32,108,128,6,3.0,1143.0,1520,720,3.5,22270.08,Budget,20000-30000,3
1915,Samsung,Galaxy M11,32,64,128,8,3.0,1307.0,1520,720,3.7,22252.34,Budget,20000-30000,3
1916,Samsung,Galaxy M32,32,200,64,6,3.0,1162.0,1560,720,4.8,22219.29,Budget,20000-30000,4
1917,RedMi,Redmi 12C,32,64,64,8,2.5634548779027257,1066.5,1560,720,4.4,22212.6,Budget,20000-30000,3
1918,Apple,iPhone SE 2022,32,108,64,8,4.0,1055.0,1560,720,4.9,22211.83,Budget,20000-30000,3
1919,Huawei,Huawei Y7p,16,48,128,4,3.0,916.0,1560,720,4.1,22209.15,Budget,20000-30000,1
1920,Oppo,Oppo A73,32,108,128,6,3.0,1066.0,1520,720,3.8,22200.66,Budget,20000-30000,3
1921,Oppo,Oppo A31,20,64,64,8,2.1060694774676243,1027.0,1560,720,3.4,22198.38,Budget,20000-30000,1
1922,RedMi,Redmi 12C,32,64,128,8,2.5634548779027257,1066.5,1560,720,3.8,22124.74,Budget,20000-30000,3
1923,RedMi,Redmi 7A,20,50,128,6,2.5,1253.0,1560,720,3.9,22097.32,Budget,20000-30000,1
1924,RedMi,Redmi 8,32,48,128,6,2.3141938462601725,1561.0,1540,720,4.0,22071.93,Budget,20000-30000,3
1925,Samsung,Galaxy M52,32,200,256,6,3.0,1170.0,1520,720,4.1,22053.74,Budget,20000-30000,4
1926,Realme,Realme 10,32,108,128,8,4.0,1636.5,1580,720,4.8,22030.97,Budget,20000-30000,3
1927,Vivo,Vivo T1,32,64,128,6,3.0,1157.0,1520,720,4.1,22029.81,Budget,20000-30000,3
1928,Vivo,Vivo Y75,32,50,128,6,3.0,1247.0,1540,720,3.0,22025.56,Budget,20000-30000,3
1929,Samsung,Galaxy M52,32,200,128,8,3.0,1170.0,1520,720,2.4,21986.28,Budget,20000-30000,4
1930,Motorola,Moto G Power 2022,32,200,64,8,2.769002589229289,1153.0,1540,720,4.2,21869.75,Budget,20000-30000,4
1931,Oneplus,OnePlus 7 Pro,32,108,128,6,3.0,936.0,1600,720,4.0,21868.88,Budget,20000-30000,3
1932,Samsung,Galaxy M52,32,200,64,8,3.0,1170.0,1520,720,4.4,21852.79,Budget,20000-30000,4
1933,Samsung,Galaxy M52,32,200,128,8,3.0,1170.0,1520,720,2.0,21819.7,Budget,20000-30000,4
1934,Samsung,Galaxy A12,20,108,128,8,3.0,1054.0,1560,720,3.3,21812.69,Budget,20000-30000,1
1935,Oppo,Oppo A54,20,108,128,8,3.0,1095.0,1560,720,2.1,21785.79,Budget,20000-30000,1
1936,Samsung,Galaxy A12,20,108,128,12,3.0,1054.0,1560,720,3.2,21771.05,Budget,20000-30000,1
1937,RedMi,Redmi Y3,20,50,64,8,3.0,1186.0,1560,720,3.3,21737.84,Budget,20000-30000,1
1938,Realme,Realme 10 Pro+,32,108,256,4,4.0,1085.0,1440,720,3.5,21733.98,Budget,20000-30000,3
1939,Realme,Realme GT Neo 5,32,200,256,8,4.0,1348.0,2340,1080,4.8,21690.71,Budget,20000-30000,0
1940,Realme,Realme GT 3,32,200,256,6,4.0,1299.0,1560,720,2.9,21684.92,Budget,20000-30000,4
1941,Samsung,Galaxy M52,32,200,128,8,3.0,1170.0,1520,720,3.2,21638.22,Budget,20000-30000,4
1942,RedMi,Redmi 8,32,48,256,8,2.3141938462601725,1561.0,1540,720,4.3,21619.9,Budget,20000-30000,3
1943,Realme,Realme GT Neo 5,32,200,128,8,4.0,1348.0,2340,1080,3.6,21579.68,Budget,20000-30000,4
1944,Oneplus,OnePlus Nord 2,32,64,128,8,3.0,1042.0,1520,720,4.4,21578.25,Budget,20000-30000,3
1945,Realme,Realme 9i,20,50,64,8,2.0,1253.0,1560,720,4.7,21572.11,Budget,20000-30000,1
1946,RedMi,Redmi 11 Prime,32,64,64,4,2.636543722034772,1077.0,1520,720,3.9,21570.14,Budget,20000-30000,3
1947,Pixel,Pixel XL,20,50,128,8,3.0,1220.0,1500,720,4.4,21534.71,Budget,20000-30000,1
1948,Oppo,Oppo A54,20,108,128,4,3.0,1095.0,1560,720,3.2,21504.97,Budget,20000-30000,1
1949,Samsung,Galaxy M52,32,200,64,6,3.0,1170.0,1520,720,4.2,21491.32,Budget,20000-30000,4
1950,RedMi,Redmi 12C,32,64,128,8,2.5634548779027257,1066.5,1560,720,3.9,21460.36,Budget,20000-30000,3
1951,Realme,Realme 9 Pro+,32,64,128,12,2.0,1165.5,1560,720,3.9,21417.95,Budget,20000-30000,3
1952,Vivo,Vivo Y72,20,50,128,6,3.0,1370.0,1520,720,4.0,21414.67,Budget,20000-30000,1
1953,Motorola,Moto G Stylus 2022,32,64,64,4,3.0,1320.0,1520,720,3.8,21411.64,Budget,20000-30000,3
1954,Pixel,Pixel 2 XL,20,64,64,8,3.0,1202.0,1560,720,4.3,21395.2,Budget,20000-30000,1
1955,Realme,Realme 8 Pro,32,64,256,8,2.7358773371735143,974.5,1520,720,4.3,21393.09,Budget,20000-30000,3
1956,Oneplus,OnePlus Nord CE 3,32,108,64,6,3.0,1229.0,1560,720,4.4,21342.02,Budget,20000-30000,3
1957,Motorola,Moto G71,32,200,128,4,3.0,1198.5,1560,720,3.9,21299.81,Budget,20000-30000,4
1958,Samsung,Galaxy F12,32,108,256,8,3.0,1093.5,1560,720,3.7,21237.91,Budget,20000-30000,3
1959,Realme,Realme 9 Pro+,32,64,128,6,2.0,1165.5,1560,720,3.9,21223.63,Budget,20000-30000,3
1960,Samsung,Galaxy F12,32,108,128,8,3.0,1093.5,1560,720,3.1,21177.02,Budget,20000-30000,3
1961,Oneplus,OnePlus Nord 3,20,50,128,8,3.0,1308.5,1520,720,4.7,21154.79,Budget,20000-30000,1
1962,Oneplus,OnePlus Nord CE 3,32,108,128,8,3.0,1229.0,1560,720,4.9,21103.41,Budget,20000-30000,3
1963,Realme,Realme 9 Pro,20,64,128,8,2.3056114007364603,1616.0,1520,720,3.7,21067.05,Budget,20000-30000,1
1964,RedMi,Redmi 11 Prime,32,64,256,6,2.636543722034772,1077.0,1520,720,3.7,21021.53,Budget,20000-30000,3
1965,Oppo,Oppo A55,32,64,256,12,3.0,1043.0,1560,720,4.7,20998.67,Budget,20000-30000,3
1966,Samsung,Galaxy F23,32,200,128,8,3.0,1380.0,1560,720,3.6,20997.65,Budget,20000-30000,4
1967,Oppo,Oppo A73,32,108,64,12,3.0,1066.0,1520,720,4.8,20995.43,Budget,20000-30000,3
1968,Vivo,Vivo Y100,32,64,128,8,3.0,1301.5,1520,720,4.7,20977.36,Budget,20000-30000,3
1969,RedMi,Redmi 10 Prime,20,64,64,8,2.3722768559833085,1141.0,1520,720,4.2,20958.12,Budget,20000-30000,1
1970,Apple,iPhone SE 2022,32,108,256,12,4.0,1055.0,1560,720,4.5,20934.56,Budget,20000-30000,0
1971,Realme,Realme 9 Pro+,32,64,128,8,2.0,1165.5,1560,720,4.0,20925.34,Budget,20000-30000,3
1972,Apple,iPhone SE 2020,32,64,128,4,3.0,926.5,1560,720,4.6,20877.82,Budget,20000-30000,3
1973,Oneplus,OnePlus Nord CE 3,32,108,128,6,3.0,1229.0,1560,720,4.4,20817.16,Budget,20000-30000,3
1974,Realme,Realme C35,32,64,128,12,2.0,1006.5,1520,720,3.6,20800.45,Budget,20000-30000,3
1975,Vivo,Vivo T1,32,64,128,4,3.0,1157.0,1520,720,4.7,20780.86,Budget,20000-30000,3
1976,RedMi,Redmi Go,20,64,64,4,3.0,1431.0,1540,720,4.4,20776.96,Budget,20000-30000,1
1977,Samsung,Galaxy F23,32,200,128,6,3.0,1380.0,1560,720,3.5,20748.5,Budget,20000-30000,4
1978,Samsung,Galaxy J7,20,200,128,6,3.0,1197.0,1520,720,4.2,20736.59,Budget,20000-30000,1
1979,Samsung,Galaxy M52,32,200,64,12,3.0,1170.0,1520,720,4.0,20718.04,Budget,20000-30000,4
1980,RedMi,Redmi 11 Prime,32,64,64,8,2.636543722034772,1077.0,1520,720,3.9,20676.94,Budget,20000-30000,3
1981,Apple,iPhone 11,32,200,128,8,3.0,1339.5,1560,720,3.2,20642.25,Budget,20000-30000,4
1982,Samsung,Galaxy F12,32,108,64,8,3.0,1093.5,1560,720,3.3,20632.75,Budget,20000-30000,3
1983,RedMi,Redmi 6A,20,64,64,8,2.0,1210.0,1600,720,3.8,20624.27,Budget,20000-30000,1
1984,Apple,iPhone 11,32,200,256,8,3.0,1339.5,1560,720,4.5,20614.36,Budget,20000-30000,4
1985,Samsung,Galaxy M32,32,200,64,6,3.0,1162.0,1560,720,4.3,20584.97,Budget,20000-30000,4
1986,RedMi,Redmi 11 Prime,32,64,256,8,2.636543722034772,1077.0,1520,720,4.3,20571.44,Budget,20000-30000,3
1987,Realme,Realme C35,32,64,256,8,2.0,1006.5,1520,720,4.7,20515.58,Budget,20000-30000,3
1988,Samsung,Galaxy M52,32,200,128,8,3.0,1170.0,1520,720,4.3,20462.22,Budget,20000-30000,4
1989,Realme,Realme 6 Pro,32,64,128,6,2.894128617145728,778.5,1580,720,4.0,20442.53,Budget,20000-30000,3
1990,RedMi,Redmi 12C,32,64,128,12,2.5634548779027257,1066.5,1560,720,3.5,20419.69,Budget,20000-30000,3
1991,Realme,Realme 9i,20,50,128,8,2.0,1253.0,1560,720,3.9,20395.02,Budget,20000-30000,1
1992,RedMi,Redmi 12C,32,64,128,8,2.5634548779027257,1066.5,1560,720,4.4,20334.53,Budget,20000-30000,3
1993,Vivo,Vivo T1,32,64,128,4,3.0,1157.0,1520,720,4.2,20311.26,Budget,20000-30000,3
1994,Realme,Realme C35,32,64,128,4,2.0,1006.5,1520,720,4.0,20302.8,Budget,20000-30000,3
1995,RedMi,Redmi 10 Prime,20,64,128,8,2.3722768559833085,1141.0,1520,720,4.8,20300.7,Budget,20000-30000,1
1996,Realme,Realme C11,16,50,64,8,2.5,902.0,1540,720,3.0,20275.59,Budget,20000-30000,1
1997,Motorola,Moto G Stylus 2022,32,64,64,6,3.0,1320.0,1520,720,3.9,20264.85,Budget,20000-30000,3
1998,Vivo,Vivo Y100,32,64,256,8,3.0,1301.5,1520,720,4.2,20253.12,Budget,20000-30000,3
1999,Realme,Realme C35,32,64,128,8,2.0,1006.5,1520,720,3.6,20249.13,Budget,20000-30000,3
2000,Motorola,Moto G71,32,200,64,6,3.0,1198.5,1560,720,4.4,20211.94,Budget,20000-30000,4
2001,Motorola,Moto G71,32,200,128,8,3.0,1198.5,1560,720,4.1,20175.12,Budget,20000-30000,4
2002,Samsung,Galaxy M52,32,200,64,6,3.0,1170.0,1520,720,3.9,20159.02,Budget,20000-30000,4
2003,Realme,Realme 6 Pro,32,64,128,12,2.894128617145728,778.5,1580,720,4.3,20117.64,Budget,20000-30000,3
2004,Apple,iPhone 11,32,200,256,8,3.0,1339.5,1560,720,4.0,20114.75,Budget,20000-30000,4
2005,Samsung,Galaxy A32,32,108,128,6,3.0,999.0,1520,720,4.9,20112.51,Budget,20000-30000,3
2006,Pixel,Pixel C,12,48,128,4,3.0,1269.0,1520,720,4.4,20101.29,Budget,20000-30000,1
2007,RedMi,Redmi 12C,32,64,64,4,2.5634548779027257,1066.5,1560,720,3.9,20098.26,Budget,20000-30000,3
2008,Oppo,Oppo A55,32,64,128,6,3.0,1043.0,1560,720,4.2,20083.39,Budget,20000-30000,3
2009,Samsung,Galaxy J7 Prime,32,200,128,6,3.0,1095.5,1520,720,4.4,20054.18,Budget,20000-30000,4
2010,Oppo,Oppo A73,32,108,128,8,3.0,1066.0,1520,720,3.2,20049.99,Budget,20000-30000,3
2011,Oneplus,OnePlus Nord 3,20,50,64,8,3.0,1308.5,1520,720,4.0,19999.35,Budget,10000-20000,1
2012,Oppo,Oppo A15,16,50,128,4,2.6589522558853824,913.0,1440,720,2.8,19960.62,Budget,10000-20000,1
2013,RedMi,Redmi 11 Prime,32,64,64,8,2.636543722034772,1077.0,1520,720,3.9,19950.33,Budget,10000-20000,3
2014,RedMi,Redmi 12C,32,64,128,8,2.5634548779027257,1066.5,1560,720,4.5,19946.84,Budget,10000-20000,3
2015,Motorola,Moto G Power 2022,32,200,128,8,2.769002589229289,1153.0,1540,720,4.1,19886.98,Budget,10000-20000,4
